AID,SCID,AH_PVT,Sup_Parent,Parent_Div,Agr_1,Agr_2,Agr_3,Agr_4,Ima_1,Ima_2,Ima_3,Ima_4
91716484,065,97,2,Divorced,5,4,2,3,4,3,4,2
94575397,070,NA,2,Married,4,4,1,2,4,2,2,1
91570157,077,123,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98506958,065,99,2,Married,5,4,1,1,4,3,2,2
96571655,091,70,2,Married,5,4,2,2,4,2,2,1
99578843,039,110,1,Divorced,3,2,4,5,4,3,2,2
94573328,203,112,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98577786,193,79,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95718886,067,100,1,Married,4,4,2,2,4,3,3,2
91575391,017,102,1,NA,5,4,5,5,2,3,3,3
94578147,020,103,1,Married,4,4,2,2,3,2,3,3
95544206,062,107,2,Married,4,4,2,3,2,2,4,2
93578646,193,100,1,Married,5,4,2,2,5,2,2,2
99574113,162,109,1,Married,4,4,2,2,2,2,2,3
90573943,058,83,NA,Married,4,3,2,3,5,3,2,1
98571316,056,91,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91714043,065,115,1,Married,5,5,2,1,5,1,1,1
91506192,162,NA,2,Divorced,4,4,2,2,3,2,3,4
93578948,020,97,2,Divorced,4,4,2,2,4,2,3,2
96578201,152,110,1,Married,5,5,2,2,3,4,4,3
99576456,067,108,1,Married,5,4,2,2,3,3,3,4
98576342,009,75,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
98570950,058,85,2,NA,2,4,2,4,2,2,2,2
96578145,068,100,2,Married,5,4,2,2,3,2,3,2
97574742,194,99,1,Married,5,5,1,1,5,1,5,5
99710014,172,124,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91546270,066,72,2,Divorced,4,3,2,4,2,4,4,3
93572278,153,101,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94712975,041,NA,2,Divorced,5,5,2,2,5,2,2,1
92577586,077,89,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98572991,146,98,2,Married,5,4,2,2,3,3,2,2
92716909,139,114,2,Married,4,3,3,3,3,3,3,2
