id,cons1,cons2,cons3,cons4,cons5,cons6,cons7,cons8,cons9,cons10,cons11,cons12,cons13,cons14,cons15,SocialMedia,AnnoyingVariable,Age,Anx1,Anx2,Anx3,Anx4,Anx5,Gender,anes_0,anes_rep,anes_dem,anes_ind
1603,4,4,3,4,1,4,4,4,4,3,4,4,2,2,4,2,1,18,4,4,2,1,4,1,2,NA,7,NA
1604,1,1,1,4,4,2,1,4,1,1,1,4,4,1,5,2,1,18,2,4,4,4,4,1,3,NA,NA,3
1605,5,1,2,1,2,5,1,2,2,5,4,1,2,3,5,1,1,21,3,4,1,2,4,3,3,NA,NA,4
1606,2,2,1,2,2,1,1,1,1,3,1,1,1,1,5,1,1,20,4,4,1,2,1,2,3,NA,NA,4
1607,2,1,1,1,1,3,4,1,2,5,4,3,1,1,4,1,1,18,1,2,4,2,4,1,2,NA,7,NA
1608,2,3,2,3,4,2,3,2,2,4,3,2,2,2,5,2,1,18,2,3,2,2,3,1,3,NA,NA,3
1609,2,3,2,3,4,2,1,2,2,4,2,1,2,3,4,1,1,18,2,2,5,1,2,1,3,NA,NA,5
1610,2,2,2,3,3,2,2,3,3,3,2,2,3,3,3,1,1,18,4,4,4,1,1,1,1,2,NA,NA
1611,1,2,1,1,1,2,3,1,1,4,2,2,1,1,1,1,1,18,2,2,2,3,4,1,2,NA,7,NA
1612,4,2,1,1,2,1,1,1,1,2,1,2,2,1,3,1,1,18,4,3,5,3,4,1,2,NA,7,NA
1613,1,3,2,3,2,3,2,1,2,3,2,2,2,1,4,1,1,18,1,1,1,3,2,1,3,NA,NA,4
1614,1,3,1,2,4,2,1,1,2,2,1,1,1,2,4,1,1,18,3,4,4,2,4,1,2,NA,6,NA
1615,3,2,1,2,4,1,1,2,2,3,2,1,1,2,5,2,1,19,2,2,2,4,3,2,1,2,NA,NA
1616,3,2,2,2,2,2,2,2,1,3,2,1,1,2,4,1,1,18,4,3,4,2,2,1,2,NA,6,NA
1617,5,4,2,2,3,3,2,2,1,3,4,4,2,5,5,2,1,18,4,4,2,2,2,2,3,NA,NA,4
1618,2,3,4,3,2,3,4,3,3,2,5,3,4,5,5,1,1,18,1,4,3,2,1,1,3,NA,NA,3
1619,3,3,3,4,4,4,2,4,4,4,4,3,2,2,4,1,1,18,3,2,5,2,3,1,2,NA,6,NA
1620,5,4,4,5,5,5,3,4,4,4,5,4,4,4,5,2,1,18,2,4,2,2,2,1,2,NA,7,NA
1621,4,4,3,5,5,2,4,4,2,4,4,2,3,2,4,2,1,18,4,4,3,2,2,1,1,1,NA,NA
1622,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,1,3,5,3,1,1,2,NA,6,NA
1623,2,1,1,2,2,2,1,2,1,1,2,1,1,1,4,1,1,18,2,1,1,3,5,2,1,2,NA,NA
1624,1,1,1,1,1,1,1,2,1,2,1,1,1,4,4,1,1,19,1,1,1,4,5,2,3,NA,NA,5
1625,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,1,1,18,1,1,1,5,1,1,1,2,NA,NA
1626,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,18,3,3,3,4,2,2,3,NA,NA,4
1627,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,18,4,2,4,2,4,1,3,NA,NA,3
1628,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,18,2,3,3,2,2,2,2,NA,7,NA
1629,2,3,1,2,5,2,5,3,5,3,3,4,2,5,5,2,1,18,1,3,3,1,4,1,2,NA,7,NA
1630,3,1,2,1,3,4,4,5,1,3,1,1,2,3,5,1,1,18,4,2,2,1,1,1,2,NA,6,NA
1631,4,4,2,4,4,3,3,2,2,4,2,4,2,4,4,2,1,19,4,3,2,4,3,2,1,2,NA,NA
1632,4,3,2,1,4,4,4,2,2,4,4,3,2,2,4,2,1,18,3,3,4,2,1,1,2,NA,6,NA
1633,1,3,2,4,2,2,2,3,2,3,2,3,2,2,3,1,1,18,2,2,2,3,4,1,1,1,NA,NA
1634,5,3,3,2,3,4,1,3,1,3,4,2,3,2,5,2,1,18,4,3,2,4,2,1,2,NA,7,NA
1635,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,18,1,3,3,1,2,1,3,NA,NA,3
1636,4,4,1,3,4,4,2,1,1,5,4,1,1,5,5,1,1,18,4,2,2,2,2,2,1,1,NA,NA
1637,5,4,5,4,5,4,4,5,4,3,4,3,3,4,5,1,1,18,4,5,2,1,2,1,2,NA,6,NA
1638,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,21,2,5,1,2,2,1,2,NA,7,NA
1639,3,2,4,1,4,2,2,4,2,4,4,2,4,1,4,1,1,19,4,1,2,1,1,1,2,NA,6,NA
1640,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,19,2,2,2,4,4,2,3,NA,NA,4
1641,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,18,1,1,2,4,1,2,3,NA,NA,5
1642,4,5,3,2,4,2,2,4,2,4,5,3,2,4,5,2,1,18,2,1,1,4,1,2,2,NA,6,NA
1643,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19,1,1,2,2,4,2,1,2,NA,NA
1644,1,2,1,1,1,1,1,1,1,2,1,1,1,2,4,1,1,19,3,4,2,2,3,1,3,NA,NA,5
1645,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,1,2,4,4,1,1,3,NA,NA,4
1646,2,2,4,2,4,2,4,1,4,2,4,4,1,2,4,2,1,18,2,2,4,2,4,1,2,NA,6,NA
1647,2,3,2,3,2,3,2,3,1,1,2,2,2,4,4,1,1,18,5,5,3,3,5,2,1,2,NA,NA
1648,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,18,1,2,2,4,4,2,1,2,NA,NA
1649,4,4,4,4,3,3,3,5,3,3,4,4,3,5,5,1,1,18,2,3,1,2,3,2,1,2,NA,NA
1650,2,2,2,2,2,1,2,3,2,2,2,2,2,4,4,1,1,18,2,2,2,4,4,1,2,NA,7,NA
1651,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,18,2,5,5,3,2,1,2,NA,7,NA
1652,3,2,2,2,2,1,1,2,1,4,2,1,3,2,5,1,1,18,1,1,1,5,5,1,1,1,NA,NA
1653,5,4,5,4,3,4,4,5,3,5,3,3,3,4,4,1,1,18,2,3,5,2,1,1,2,NA,6,NA
1654,4,5,5,5,5,5,5,5,5,4,5,4,5,4,5,2,1,18,2,2,3,4,1,1,2,NA,7,NA
1655,2,1,2,2,3,1,1,4,5,4,3,1,2,3,4,1,1,18,1,3,3,1,4,2,2,NA,6,NA
1656,5,5,5,5,5,5,4,5,5,4,5,4,5,5,5,2,1,18,3,3,2,2,1,1,2,NA,7,NA
1657,3,4,4,2,3,2,2,1,1,2,3,4,1,4,4,1,1,18,4,4,4,2,3,1,2,NA,6,NA
1658,2,2,3,2,2,3,1,3,2,2,1,2,2,1,1,1,1,19,1,2,4,2,4,2,3,NA,NA,4
1659,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,2,1,18,4,4,2,4,2,2,2,NA,7,NA
1660,5,5,1,2,2,3,2,2,2,5,4,4,2,4,5,2,1,18,2,4,1,1,3,1,2,NA,6,NA
1661,3,3,4,2,4,4,2,4,3,5,4,3,4,3,5,2,1,18,2,4,5,2,2,1,2,NA,6,NA
1662,4,4,5,4,5,4,3,5,4,4,4,4,4,4,5,2,1,18,3,4,3,1,4,1,3,NA,NA,4
1663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,3,3,3,2,2,3,3,2,2,2,3,3,2,4,4,1,1,18,4,3,5,2,2,2,2,NA,7,NA
1665,2,1,2,1,1,1,2,4,1,2,3,2,2,4,4,1,1,18,2,4,2,2,3,1,2,NA,7,NA
1666,4,2,2,2,3,4,4,4,4,4,4,3,4,4,4,1,1,18,5,5,5,2,4,1,2,NA,7,NA
1667,2,1,1,4,4,1,1,1,1,4,4,1,1,4,5,1,1,18,2,2,2,5,4,1,1,2,NA,NA
1668,3,2,2,2,3,2,1,4,1,2,3,2,2,1,2,1,1,19,1,1,3,2,5,2,1,2,NA,NA
1669,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,18,1,4,3,2,2,1,2,NA,6,NA
1670,3,2,1,4,3,4,4,3,2,3,4,3,3,4,5,1,1,18,1,4,2,2,2,1,2,NA,6,NA
1671,3,3,1,2,3,3,2,2,3,2,2,1,2,3,4,2,1,18,2,2,4,2,2,1,2,NA,7,NA
1672,2,2,1,1,3,3,2,1,1,3,3,2,1,4,4,2,1,18,1,2,2,2,4,1,3,NA,NA,4
1673,2,5,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,18,1,1,2,2,4,2,2,NA,6,NA
1674,4,4,1,2,2,4,4,1,3,3,2,4,1,3,5,1,1,18,3,4,4,4,3,1,2,NA,6,NA
1675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,4,2,2,3,2,2,2,4,2,2,3,2,3,2,4,2,1,18,1,1,1,4,5,2,1,2,NA,NA
1677,1,2,2,2,2,2,3,4,1,4,2,3,1,1,4,1,1,18,1,2,2,2,3,2,1,2,NA,NA
1678,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,19,4,4,3,3,3,2,3,NA,NA,5
1679,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,22,2,4,2,3,4,2,3,NA,NA,4
1680,2,1,1,1,1,1,1,4,1,4,1,1,1,4,4,1,1,19,1,4,2,4,4,2,2,NA,7,NA
1681,5,3,5,4,4,3,4,4,4,3,5,5,5,5,5,1,1,18,4,4,5,2,3,1,3,NA,NA,5
1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,3,2,2,2,3,3,2,3,3,3,3,2,2,3,3,2,1,18,3,5,4,2,2,1,2,NA,7,NA
1684,4,4,3,3,4,2,3,2,2,3,4,2,2,2,5,1,1,18,1,3,5,2,4,2,3,NA,NA,3
1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,4,2,4,4,4,NA,NA,NA,NA,NA
1686,4,4,2,2,3,3,4,2,2,4,4,4,2,3,5,1,1,18,3,4,5,1,4,1,3,NA,NA,5
1687,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,18,3,2,2,3,3,1,2,NA,7,NA
1688,2,2,2,2,4,3,2,2,2,2,2,2,4,4,4,2,1,18,2,2,3,4,3,2,3,NA,NA,4
1689,5,3,3,4,4,4,4,4,4,3,3,3,2,3,5,1,1,18,2,3,3,2,3,1,1,1,NA,NA
1690,4,3,3,5,5,4,1,1,5,1,5,3,3,5,1,2,1,19,3,4,5,1,1,1,1,1,NA,NA
1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,1,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,18,2,3,2,4,4,2,1,1,NA,NA
1693,3,2,1,2,2,4,2,4,4,4,4,2,3,2,4,1,1,18,2,4,4,2,4,1,2,NA,7,NA
1694,5,4,5,4,5,4,5,4,5,5,5,5,5,5,5,2,1,19,2,2,4,3,2,1,3,NA,NA,5
1695,2,3,1,2,4,1,4,2,2,3,2,3,2,1,5,2,1,18,5,5,5,1,2,1,3,NA,NA,4
1696,2,1,1,2,4,2,2,1,1,2,2,2,1,4,4,1,1,18,2,2,5,2,2,1,1,2,NA,NA
1697,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,18,2,4,2,1,2,2,3,NA,NA,5
1698,4,5,3,3,3,2,2,5,4,5,4,3,4,5,5,1,1,18,3,3,4,2,3,1,1,2,NA,NA
1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,4,2,1,4,2,1,3,1,2,4,2,4,1,4,4,2,1,18,4,2,5,2,2,1,1,2,NA,NA
1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,2,3,2,2,2,2,2,2,1,3,2,3,2,2,4,1,1,18,2,2,3,4,2,2,3,NA,NA,3
1703,4,4,4,2,4,3,2,5,1,3,4,3,2,3,5,1,1,18,1,1,1,2,2,1,2,NA,7,NA
1704,2,1,1,2,1,2,1,1,1,4,3,1,1,2,5,2,1,19,2,4,4,1,2,1,2,NA,6,NA
1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,4,4,2,2,2,NA,NA,NA,NA,NA
1707,4,5,5,2,4,4,4,5,3,5,5,5,5,4,5,1,1,20,1,1,1,4,5,2,3,NA,NA,5
1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,4,4,4,2,5,4,5,4,4,4,2,4,4,4,4,1,1,20,2,1,1,5,5,1,3,NA,NA,3
1710,2,3,1,1,2,3,2,2,1,4,1,2,2,2,4,1,1,18,3,2,5,4,2,1,2,NA,6,NA
1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,4,1,1,1,1,4,1,4,1,4,4,1,3,3,4,2,1,19,4,3,4,3,1,1,2,NA,6,NA
1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,4,4,2,2,NA,NA,NA,NA,NA
1715,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,1,1,18,2,1,1,4,2,1,2,NA,6,NA
1716,2,2,1,1,2,2,2,1,3,3,3,2,3,4,4,2,1,18,3,2,3,2,1,1,3,NA,NA,4
1717,4,1,1,1,1,5,1,1,1,4,3,1,1,1,4,1,1,18,3,1,5,5,3,4,3,NA,NA,5
1718,3,3,2,2,2,4,2,2,2,2,3,3,2,2,2,2,1,19,2,2,4,4,4,1,2,NA,6,NA
1719,5,3,2,2,2,5,1,3,2,2,4,4,2,2,5,1,1,18,1,4,4,2,2,1,3,NA,NA,5
1720,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,1,1,18,4,2,3,2,2,2,2,NA,7,NA
1721,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,1,18,3,4,3,3,3,1,3,NA,NA,4
1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,3,2,2,3,NA,NA,NA,NA,NA
1723,4,4,3,3,4,4,3,3,2,3,3,3,2,3,4,2,1,19,2,2,1,4,4,2,3,NA,NA,3
1724,3,3,4,4,3,4,3,5,4,3,3,5,3,3,4,1,1,18,3,3,3,3,2,2,3,NA,NA,5
1725,2,2,3,3,3,4,2,3,1,4,4,2,3,3,4,1,1,19,2,2,2,2,2,2,2,NA,6,NA
1726,2,3,2,3,4,2,4,2,1,4,2,4,2,3,4,2,1,18,2,2,1,3,2,2,1,2,NA,NA
1727,5,3,4,2,4,2,3,4,2,4,4,3,3,2,2,1,1,18,5,4,5,2,1,1,3,NA,NA,5
1728,4,3,3,1,2,2,2,3,4,4,4,3,2,1,5,1,1,19,3,2,3,4,3,1,2,NA,7,NA
1729,4,3,3,4,4,3,2,4,1,3,4,3,4,4,4,2,1,18,5,5,4,1,2,2,1,2,NA,NA
1730,3,4,3,4,3,2,1,2,3,3,3,3,4,2,4,2,1,18,1,2,2,4,4,2,3,NA,NA,5
1731,3,2,2,4,5,2,1,3,2,5,4,2,2,3,5,1,1,18,1,2,2,2,2,2,1,2,NA,NA
1732,3,3,2,3,4,2,2,3,3,3,4,3,3,2,4,1,1,18,1,1,1,4,2,2,1,2,NA,NA
1733,4,4,3,2,2,4,3,2,2,2,3,3,2,2,4,1,1,18,2,4,4,4,3,1,2,NA,7,NA
1734,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,18,3,3,3,3,3,1,1,2,NA,NA
1735,3,3,2,3,4,3,3,4,2,4,2,2,3,4,4,1,1,18,3,4,4,2,2,2,1,2,NA,NA
1736,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,18,2,1,1,4,4,2,2,NA,6,NA
1737,3,2,1,2,2,2,1,2,1,2,3,2,1,3,5,2,1,18,4,2,2,3,1,1,2,NA,7,NA
1738,4,3,3,4,2,3,3,4,3,3,4,3,4,3,5,1,1,19,4,4,4,2,2,1,2,NA,7,NA
1739,3,4,1,2,1,1,1,2,1,1,2,2,1,1,4,1,1,19,4,4,5,3,2,1,2,NA,7,NA
1740,1,2,3,1,3,1,4,4,1,4,3,2,4,5,5,1,1,18,4,2,5,2,2,1,1,2,NA,NA
1741,4,4,1,2,3,1,4,1,1,4,2,4,1,4,4,1,1,18,2,1,2,5,4,1,2,NA,6,NA
1742,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,18,1,1,1,3,1,2,2,NA,6,NA
1743,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,18,1,2,2,5,4,1,2,NA,6,NA
1744,2,2,2,2,2,3,4,2,2,4,2,2,1,2,4,1,1,18,2,2,2,4,2,1,NA,NA,NA,NA
1745,2,3,3,2,2,1,1,3,1,1,2,3,3,3,3,2,1,18,2,2,2,5,1,2,1,1,NA,NA
1746,4,5,1,1,1,4,5,1,1,5,4,5,1,4,5,2,1,18,1,2,4,1,5,2,3,NA,NA,5
1747,4,2,4,3,5,2,2,5,2,4,4,2,5,4,5,1,1,18,2,4,4,1,3,1,2,NA,7,NA
1748,4,4,4,4,3,1,3,4,1,5,4,4,4,4,4,2,1,18,1,1,4,2,2,1,1,2,NA,NA
1749,4,3,4,5,5,4,5,5,3,3,4,4,4,4,4,2,1,18,1,3,5,3,3,2,3,NA,NA,3
1750,4,3,3,2,2,2,4,5,5,4,4,4,2,2,5,2,1,18,1,1,2,4,1,1,2,NA,7,NA
1751,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,18,1,2,3,2,3,1,2,NA,7,NA
1752,3,4,2,2,3,2,2,2,2,2,2,2,2,4,2,1,1,18,2,4,2,2,3,1,1,2,NA,NA
1753,4,2,2,2,4,2,2,4,2,4,2,2,2,2,4,2,1,18,2,4,5,2,4,2,3,NA,NA,3
1754,5,5,4,2,5,2,4,3,1,4,5,3,2,4,5,1,1,18,4,2,2,4,2,1,3,NA,NA,3
1755,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,2,2,5,2,2,1,2,NA,7,NA
1756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,21,2,2,2,4,4,1,2,NA,6,NA
1757,2,2,1,1,1,4,2,1,1,4,4,2,1,2,2,2,1,18,1,1,1,5,5,1,2,NA,6,NA
1758,4,4,3,4,5,3,4,3,4,3,4,4,3,3,4,2,1,18,3,3,5,2,2,1,1,2,NA,NA
1759,3,3,2,3,3,3,2,2,2,3,2,2,2,2,3,1,1,18,2,4,4,4,4,1,3,NA,NA,4
1760,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,19,5,5,5,5,5,1,3,NA,NA,5
1761,4,3,4,2,2,3,2,3,4,4,4,3,2,4,5,2,1,18,1,1,5,2,3,1,2,NA,6,NA
1762,4,4,2,3,5,4,3,3,3,4,3,3,4,4,5,1,1,18,3,3,4,2,2,1,3,NA,NA,5
1763,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,1,18,2,4,5,4,2,1,2,NA,7,NA
1764,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,19,2,1,1,4,4,2,2,NA,6,NA
1765,4,3,4,3,1,5,3,5,2,4,4,5,5,5,5,1,1,18,1,1,4,2,5,2,2,NA,7,NA
1766,3,2,3,2,2,2,2,3,1,2,2,2,3,2,2,1,1,18,1,2,1,4,3,2,3,NA,NA,4
1767,1,2,2,2,2,1,2,3,1,2,1,2,1,1,4,1,1,18,1,1,4,5,5,2,1,2,NA,NA
1768,3,3,2,2,3,2,2,2,2,3,2,3,3,3,3,2,1,20,2,4,3,2,2,1,3,NA,NA,4
1769,4,2,1,3,4,4,2,4,5,5,4,1,3,4,5,1,1,19,1,3,1,2,4,1,2,NA,6,NA
1770,2,2,3,3,4,3,2,5,3,3,3,3,3,4,5,2,1,18,2,4,2,3,3,4,1,2,NA,NA
1771,2,3,2,4,4,4,1,2,3,3,3,1,1,4,5,1,1,18,1,2,1,4,1,1,1,1,NA,NA
1772,4,3,3,3,3,4,2,4,2,3,3,2,3,4,4,2,1,18,3,3,4,2,3,1,2,NA,6,NA
1773,4,3,2,4,2,4,2,2,2,4,4,2,2,5,5,1,1,19,4,5,5,1,2,1,2,NA,7,NA
1774,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,18,3,3,3,3,3,2,3,NA,NA,4
1775,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,19,2,2,2,4,3,1,3,NA,NA,4
1776,3,3,4,4,4,3,2,2,2,2,2,3,2,4,3,1,1,19,2,4,4,3,2,1,3,NA,NA,4
1777,4,3,1,3,1,2,5,3,2,4,2,4,2,4,5,2,1,18,3,5,2,4,4,1,1,2,NA,NA
1778,5,4,5,4,4,3,5,1,5,5,5,5,1,4,5,1,1,18,1,4,3,2,2,1,2,NA,6,NA
1779,4,2,4,2,4,4,2,4,2,4,4,2,3,4,4,2,1,18,2,2,2,2,2,1,2,NA,7,NA
1780,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,18,3,3,2,3,3,1,1,2,NA,NA
1781,5,4,4,1,1,3,4,5,3,3,5,4,4,2,5,1,1,18,2,4,5,1,3,1,2,NA,7,NA
1782,4,1,3,3,3,2,2,4,2,2,3,1,1,1,4,1,1,18,1,1,1,5,5,1,1,1,NA,NA
1783,3,2,2,2,3,2,1,2,1,3,2,2,2,2,2,2,1,18,3,2,4,2,4,1,2,NA,6,NA
1784,4,3,3,2,4,3,4,4,3,4,3,4,3,3,3,1,1,19,2,3,4,4,3,2,1,1,NA,NA
1785,3,2,4,2,1,3,2,4,1,3,3,3,2,2,5,2,1,20,4,2,3,3,2,1,3,NA,NA,5
1786,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,1,18,1,1,2,5,4,1,3,NA,NA,4
1787,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,1,18,3,4,3,3,2,1,2,NA,6,NA
1788,2,3,4,5,3,4,2,5,4,5,3,4,3,5,5,2,1,19,1,2,2,2,4,1,2,NA,6,NA
1789,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,18,1,4,1,3,3,1,3,NA,NA,4
1790,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,2,1,19,3,2,4,4,3,1,2,NA,6,NA
1791,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,18,4,5,2,1,4,1,1,2,NA,NA
1792,2,3,4,2,3,3,2,4,3,3,2,4,3,2,3,2,1,20,3,2,2,3,2,1,3,NA,NA,4
1793,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,19,3,4,3,3,3,1,3,NA,NA,4
1794,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,1,1,18,1,2,5,3,2,1,1,1,NA,NA
1795,2,2,4,1,2,1,1,1,1,3,4,3,1,4,5,2,1,18,2,4,3,2,2,1,2,NA,6,NA
1796,1,3,1,3,3,3,3,3,3,3,3,3,3,3,2,1,1,18,4,4,5,2,1,1,1,1,NA,NA
1797,3,3,3,3,4,2,4,4,4,4,3,3,4,4,4,1,1,18,4,4,4,2,2,2,3,NA,NA,4
1798,3,3,3,3,3,3,3,3,3,3,3,4,2,5,3,1,1,18,3,3,3,3,3,1,2,NA,7,NA
1799,2,3,4,4,2,2,2,2,3,4,4,4,2,4,4,2,1,18,3,4,4,2,3,1,2,NA,6,NA
1800,3,3,4,2,4,4,3,3,3,2,3,4,3,3,4,2,1,19,3,3,3,3,2,1,3,NA,NA,4
1801,1,3,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,20,2,2,1,2,2,1,2,NA,6,NA
1802,2,3,1,1,2,1,1,4,1,1,1,1,3,2,3,1,1,19,2,2,5,4,2,1,2,NA,7,NA
1803,4,1,2,2,3,1,1,5,1,2,2,1,2,2,5,2,1,18,2,1,2,3,2,2,3,NA,NA,4
1804,4,4,2,1,2,2,4,2,2,2,2,4,1,1,4,2,1,18,4,2,4,2,4,1,2,NA,6,NA
1805,2,3,2,2,2,2,2,2,2,3,2,2,2,2,4,1,1,18,2,3,2,3,3,1,3,NA,NA,4
1806,4,4,2,2,2,3,3,2,2,3,4,4,2,3,4,2,1,19,2,1,1,3,3,2,2,NA,6,NA
1807,4,3,1,2,3,4,4,2,2,4,4,4,2,4,5,1,1,18,2,3,4,4,3,1,2,NA,6,NA
1808,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,2,1,18,1,3,1,4,1,2,2,NA,7,NA
1809,1,3,3,1,1,1,1,1,1,2,1,1,1,2,2,1,1,19,2,4,4,1,3,1,1,2,NA,NA
1810,3,4,1,4,4,1,4,1,1,4,3,4,1,4,5,1,1,18,2,2,4,1,2,1,3,NA,NA,4
1811,3,3,3,2,3,2,2,3,2,4,3,2,2,3,4,1,1,20,2,2,2,4,4,1,1,2,NA,NA
1812,2,2,1,1,1,1,1,2,1,1,1,1,2,1,4,1,1,19,1,4,1,2,2,2,2,NA,6,NA
1813,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,21,1,2,3,2,3,1,2,NA,7,NA
1814,4,5,4,5,4,2,4,5,1,5,4,4,4,2,5,1,1,18,2,3,1,3,4,1,1,2,NA,NA
1815,1,2,2,2,2,2,1,3,1,3,3,1,3,2,4,2,1,18,2,3,2,2,4,2,3,NA,NA,4
1816,4,3,2,2,4,2,1,3,2,4,2,2,2,3,5,2,1,19,1,1,2,4,3,2,3,NA,NA,5
1817,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,18,2,4,4,2,4,1,2,NA,6,NA
1818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,2,2,4,4,2,2,NA,6,NA
1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1820,4,2,3,5,5,4,4,3,5,4,3,4,4,4,5,2,1,19,3,4,5,2,3,1,2,NA,6,NA
1821,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,1,1,19,4,4,4,4,4,1,2,NA,7,NA
1822,4,4,3,3,3,1,3,3,2,4,2,3,2,2,5,1,1,18,2,2,2,4,4,2,3,NA,NA,4
1823,2,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2,1,18,3,4,3,2,3,1,2,NA,7,NA
